,,GSM596123,GSM596124,GSM596127,GSM596128,GSM596131,GSM596132,GSM596125,GSM596126,GSM596129,GSM596130,GSM596133,GSM596134
AT5G48930, At5g48930 has been shown to encode for the hydroxycinnamoyl-Coenzyme A shikimate/quinate hydroxycinnamoyltransferase (HCT) both synthesizing and catabolizing the hydroxycinnamoylesters (coumaroyl/caffeoyl shikimate and quinate) involved in the phenylpropanoid pathway.  Influence on the accumulation of flavonoids which in turn inhibit auxin transport and reduce plant growth. - [ AT5G48930 / C: located in membrane / Publication:501752626 ][ AT5G48930 / P: involved in coumarin biosynthetic process / Publication:501748728 ][ AT5G48930 / P: involved in response to wounding / Publication:501748728 ][ AT5G48930 / P: involved in positive regulation of flavonoid biosynthetic process / Publication:501720739 ],8.672060863,8.74891488,8.888789792,8.680026611,8.430975506,9.405337673,8.656924394,8.880377762,8.711980708,8.694065514,9.576241267,8.424877657
AT5G49230, Identified in a screen for mutations hypersensitive to red and blue light. Mutants have shorter hypocotyls. Encodes a nuclear localized protein with similarity to drought induced proteins. Contains a ZZ zinc finger domain which is thought to mediate protein-protein interactions.May be involved in red and blue light signal transduction. - [ AT5G49230 / P: involved in response to water deprivation / Communication:501714663 ][ AT5G49230 / P: involved in red light signaling pathway / Publication:501714702 ][ AT5G49230 / P: involved in red light signaling pathway / Publication:501714702 ][ AT5G49230.1 / C: located in nucleus / AnalysisReference:501750651 ],7.094172806,6.999713931,7.052412388,7.333508981,6.037419447,6.430857905,7.185641541,7.253271579,7.175750799,7.293034125,6.121798327,5.736994516
AT5G49360, Encodes a bifunctional {beta}-D-xylosidase/{alpha}-L-arabinofuranosidase required for pectic arabinan modification.  Located in the extracellular matrix. Gene is expressed specifically in tissues undergoing secondary wall thickening. This is a member of glycosyl hydrolase family 3 and has six other closely related members. - [ AT5G49360.1 / C: located in apoplast / Publication:501725189 ][ AT5G49360 / F: has alpha-N-arabinofuranosidase activity / Publication:501730347 ][ AT5G49360 / F: has hydrolase activity  hydrolyzing O-glycosyl compounds / Communication:501714663 ][ AT5G49360.1 / P: involved in carbohydrate metabolic process / AnalysisReference:501748310 ],7.855378968,7.222886244,9.221079286,8.826275742,8.963315239,9.629939835,7.018283262,7.23131199,9.100601422,7.819166014,9.696734069,7.642963873
AT5G49720, Encodes a membrane-bound endo-1 4-beta-D-glucanase  involved in cellulose biosynthesis. Loss-of-function mutants have severe cellulose-deficient phenotypes. During cell elongation  KOR1 is associated with Golgi apparatus and early endosome. Inhibition of cellulose biosynthesis promoted a redistribution of KOR1 in subcellular locations. These observations suggest that deposition of cellulose involves the intracellular cycling of KOR1. - [ AT5G49720 / P: involved in Golgi vesicle transport / Publication:501748728 ][ AT5G49720 / P: involved in hydrogen peroxide catabolic process / Publication:501748728 ][ AT5G49720 / C: located in cell plate / Publication:236 ][ AT5G49720 / P: involved in auxin mediated signaling pathway / Publication:501748728 ],10.17728246,10.12639404,10.15907886,10.21775541,9.410664664,9.683046447,10.24897681,10.3853294,10.50294452,10.24713043,9.692660433,9.221620431
AT5G51350,[ AT5G51350 / P: involved in transmembrane receptor protein tyrosine kinase signaling pathway / Communication:501714663 ][ AT5G51350.1 / C: located in plasma membrane / AnalysisReference:501750651 ][ AT5G51350.1 / P: has protein modification of type protein phosphorylation / Publication:501740359 ],6.546676222,6.351318356,6.243551885,6.040825852,5.311737433,4.860233695,6.656067566,6.708690369,6.173415747,6.702308118,4.530653208,5.260668408
AT5G51490,[ AT5G51490.1 / C: located in extracellular region / AnalysisReference:501750651 ][ AT5G51490.1 / P: involved in cell wall modification / AnalysisReference:501748310 ][ AT5G51490.1 / F: has enzyme inhibitor activity / AnalysisReference:501748310 ][ AT5G51490 / F: has pectinesterase activity / Communication:501714663 ],3.77332677,4.103825534,4.412086802,4.693960792,4.057541816,3.94117189,3.765326278,3.908907895,4.893292133,4.616831905,4.128602383,3.9669231
AT5G51750,[ AT5G51750 / C: located in apoplast / Communication:501721502 ][ AT5G51750 / C: located in cell wall / Communication:501741973 ][ AT5G51750 / P: involved in proteolysis / Communication:501714663 ][ AT5G51750 / F: has serine-type endopeptidase activity / Communication:501741973 ],7.943487428,7.995537967,7.554890845,7.587634577,7.156445384,7.842041277,8.343590783,8.22002151,8.091759145,7.895349208,6.880341183,7.227812381
AT5G54230, Encodes a putative transcription factor (MYB49). - [ AT5G54230 / P: involved in response to salt stress / Publication:501718564 ][ AT5G54230.1 / C: located in nucleus / AnalysisReference:501750651 ][ AT5G54230 / P: involved in response to abscisic acid stimulus / Publication:501718564 ][ AT5G54230 / P: involved in cell wall macromolecule metabolic process / Publication:501748728 ],3.067575456,3.18746483,3.601288171,3.478096829,3.218179365,3.229334216,3.015332401,3.340539054,3.513106792,3.399453743,3.2481933,3.223432763
AT5G54590,[ AT5G54590.2 / F: has protein serine/threonine kinase activity / AnalysisReference:501748310 ][ AT5G54590.1 / F: has transferase activity  transferring phosphorus-containing groups / AnalysisReference:501748310 ][ AT5G54590.1 / P: involved in protein phosphorylation / AnalysisReference:501748310 ],5.060903411,4.972657668,5.055493757,5.237757115,4.791297137,5.102113285,5.16927173,5.278346054,5.21029364,5.108552082,4.916269288,4.618703488
AT5G55990, Encodes a member of the Arabidopsis CBL (Calcineurin B-like Calcium Sensor) protein family. - [ AT5G55990 / C: located in plant-type vacuole membrane / Publication:501751338 ][ AT5G55990.1 / C: located in cytosolic ribosome / Publication:501714975 ][ AT5G55990 / F: functions in protein binding / Publication:501751338 ][ AT5G55990 / P: involved in negative regulation of defense response / Publication:501748728 ],8.945325181,9.011026714,9.153101245,9.031759969,8.358519442,7.776953382,8.857436849,8.922240843,9.214396552,9.063056699,6.787434201,7.76403107
AT5G56030, A member of heat shock protein 90 (HSP90) gene family. Expressed in all tissues and abundant in root apical meristem  pollen and tapetum. Expression is NOT heat-induced but induced by IAA and NaCl. Interacts with HsfA1d in the cytosol and the nucleus and negatively regulates HsfA1d. Did not bind to  AtHsfA4c. - [ AT5G56030 / P: involved in negative regulation of seed germination / Publication:501742713 ][ AT5G56030 / P: involved in stomatal closure / Publication:501742713 ][ AT5G56030 / P: involved in response to heat / Publication:501679170 ][ AT5G56030.1 / F: has unfolded protein binding / AnalysisReference:501748310 ],9.165569141,9.007866311,9.267547323,9.182234208,8.284574459,8.723577127,8.95556485,8.96355085,8.325112851,8.948180187,8.732005951,7.567711161
AT5G56540, Encodes arabinogalactan protein (AGP14). - [ AT5G56540 / P: involved in root hair elongation / Publication:501741469 ][ AT5G56540 / P: involved in root hair elongation / Publication:501741469 ][ AT5G56540 / F: has protein binding / Publication:501743366 ][ AT5G56540.1 / C: located in plasma membrane / AnalysisReference:501750651 ],5.389151179,5.303045956,5.263993489,5.317496405,4.535049663,4.813737261,5.343700215,5.542030116,5.368541953,5.466859502,5.064387052,4.827264743
AT5G56860, Encodes a member of the GATA factor family of zinc finger transcription factors. - [ AT5G56860 / P: has regulation of transcription  DNA-dependent / Publication:501717963 ][ AT5G56860.1 / P: involved in regulation of transcription  DNA-dependent / AnalysisReference:501748310 ][ AT5G56860.1 / F: has sequence-specific DNA binding transcription factor activity / AnalysisReference:501748310 ],5.802533518,5.743611758,5.723618385,4.927472561,4.189755652,5.281375403,6.16843151,5.7678248,5.239680745,5.80563407,4.960875773,4.183963391
AT5G57740, ubiquitin ligase - [ AT5G57740 / P: involved in protein autoubiquitination / Publication:501714897 ][ AT5G57740 / P: involved in protein autoubiquitination / Publication:501714897 ][ AT5G57740 / P: involved in protein ubiquitination / Publication:501738292 ][ AT5G57740 / P: involved in lateral root formation / Publication:501714897 ],5.384613993,5.257004637,5.019029551,5.035493789,4.436182003,4.687315664,5.455470758,5.39851636,5.248132574,5.122013323,5.111965387,4.766892689
AT5G58670, phosphatidylinositol-specific phospholipase C is induced to a significant extent under various environmental stresses  such as dehydration  salinity  and low temperature. May play a role in secondary ABA response.  There are two genes called ATPLC1  one corresponding to AT4g38530 and one corresponding ot AT5g58670 (this one). - [ AT5G58670 / P: involved in abscisic acid mediated signaling pathway / Publication:501680474 ][ AT5G58670 / P: involved in response to cold / Publication:501748728 ][ AT5G58670.1 / F: has phosphatidylinositol phospholipase C activity / AnalysisReference:501748310 ],8.636054231,8.741508174,8.905420324,8.999507136,8.81657506,7.867238957,8.529431379,8.656414877,8.861103672,8.333234458,5.843128632,7.568317759
AT5G58940, Arabidopsis thaliana calmodulin-binding receptor-like kinase mRNA - [ AT5G58940 / F: has calmodulin binding / Publication:501713103 ][ AT5G58940 / P: involved in response to hydrogen peroxide / Publication:501713103 ][ AT5G58940.1 / C: located in plasma membrane / AnalysisReference:501750651 ][ AT5G58940 / F: has calmodulin-dependent protein kinase activity / Publication:501713103 ],4.626794694,4.577959519,4.58312943,4.449515833,4.152000162,3.866855087,4.455688335,4.534092796,4.290831513,4.466787516,4.064443389,3.865538225
AT5G59430, Encodes a telomeric repeat binding protein with a DNA binding domain at its C terminus. The DNA binding domain has a preference for GGTTTAG sequences and at least five of these repeats are required for recognition by a nearly full-length TRP1 protein. - [ AT5G59430 / C: located in nuclear membrane / Publication:501733604 ][ AT5G59430 / F: functions in DNA binding / Communication:501714663 ][ AT5G59430 / P: involved in response to cadmium ion / Publication:501718564 ][ AT5G59430 / P: involved in ethylene mediated signaling pathway / Publication:501733604 ],6.918975998,6.669019104,6.831073006,6.637874953,5.840718039,6.938393539,6.854363684,6.725830733,7.148085601,7.20892252,5.580723733,4.774646125
AT5G59610,[ AT5G59610.1 / C: located in chloroplast / AnalysisReference:501750651 ][ AT5G59610.2 / F: has unfolded protein binding / AnalysisReference:501748310 ][ AT5G59610.1 / P: involved in protein folding / AnalysisReference:501748310 ][ AT5G59610.2 / F: has heat shock protein binding / AnalysisReference:501748310 ],6.416087157,6.122495418,6.545904159,6.820927843,5.313189946,5.839178535,6.119038034,6.212435159,6.283521182,6.729343904,5.565964169,4.949701786
AT5G59810,[ AT5G59810.1 / F: has serine-type endopeptidase activity / AnalysisReference:501748310 ][ AT5G59810 / P: involved in metabolic process / Communication:501741973 ][ AT5G59810.1 / P: involved in proteolysis / AnalysisReference:501748310 ][ AT5G59810 / C: located in cell wall / Communication:501741973 ],3.349528723,3.920584147,4.144541397,4.16540027,3.654852702,3.99738413,3.714490369,3.932545114,3.735352227,4.048951269,3.814328333,3.885703825
AT5G59820, Encodes a zinc finger protein involved in high light and cold acclimation. Overexpression of this putative transcription factor increases the expression level of 9 cold-responsive genes and represses the expression level of 15 cold-responsive genes  including CBF genes. Also  lines overexpressing this gene exhibits a small but reproducible increase in freeze tolerance. Because of the repression of the CBF genes by the overexpression of this gene  the authors speculate that this gene may be involved in negative regulatory circuit of the CBF pathway. - [ AT5G59820 / P: involved in endoplasmic reticulum unfolded protein response / Publication:501748728 ][ AT5G59820 / P: involved in hyperosmotic salinity response / Publication:501748728 ][ AT5G59820 / P: involved in response to heat / Publication:501717661 ],5.169564748,5.290878305,5.229151831,5.365266657,5.031185691,4.654953152,5.520731484,5.492160523,5.23476441,4.760762508,5.32990154,6.056112019
AT5G60410, Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling  which in turn confers innate immunity in Arabidopsis.  Also involved in the regulation of plant growth  drought responses and freezing tolerance. This latter effect is most likely due to SIZ1 dependent ABI5 sumoylation. Regulates leaf cell division and expansion through salicylic acid accumulation.  signaling - [ AT5G60410 / P: involved in protein sumoylation / Publication:501732303 ][ AT5G60410 / P: involved in regulation of nitrate assimilation / Publication:501743438 ][ AT5G60410 / F: has SUMO ligase activity / Publication:501723045 ][ AT5G60410 / P: involved in regulation of salicylic acid metabolic process / Publication:501735716 ],7.043809923,7.014513492,7.2785841,7.116148722,6.239871868,6.505799278,7.037345596,7.093313687,7.499454316,7.261089405,6.880455052,6.301585989
AT5G60900, Encodes a receptor-like protein kinase. - [ AT5G60900.1 / F: has protein kinase activity / AnalysisReference:501748310 ][ AT5G60900 / P: involved in regulation of plant-type hypersensitive response / Publication:501748728 ][ AT5G60900 / P: involved in negative regulation of defense response / Publication:501748728 ],6.087388682,6.914269788,7.114334234,7.952611176,6.28413625,4.95663061,6.102018571,6.195636284,7.065673164,6.72217684,4.760204152,6.323560399
AT5G60920, Encodes a glycosylphosphatidylinositol-anchored protein localized primarily in the plasma membrane of the longitudinal sides of root cells. Necessary for oriented cell expansion in Arabidopsis.  Cob mutants have abnormal roots that expand radially rather than longitudinally under certain growth conditions. - [ AT5G60920 / P: involved in root morphogenesis / Publication:501748728 ][ AT5G60920 / P: involved in plant-type cell wall organization / Publication:501748728 ][ AT5G60920.1 / C: located in plasma membrane / AnalysisReference:501750651 ][ AT5G60920 / P: involved in regulation of hormone levels / Publication:501748728 ],9.808112285,9.60502388,9.945817844,9.889048577,9.72315698,9.790393901,9.877744783,9.999239207,9.840036055,9.580102234,8.671427643,8.981703791
